Date;Price;Open;High;Low;Vol.;Change;Vol
Dec172022;16678.9;16629;16764;16587;220.78;0.003;220780
Dec162022;16629.6;17356.7;17518.5;16542.4;303.56;-0.0419;303560
Dec152022;17356.1;17796.4;17846.1;17298.2;263.44;-0.0247;263440
Dec142022;17796.4;17778.6;18351.8;17682.1;318.98;0.001;318980
Dec132022;17778.6;17210.9;17951.6;17094.5;328.71;0.033;328710
Dec122022;17210.4;17093.2;17232.5;16878.5;249.39;0.0068;249390
Dec112022;17093.3;17127;17262.9;17080.6;167.2;-0.002;167200
Dec102022;17127.2;17125.7;17220.5;17105.7;148.81;0.0001;148810
Dec092022;17125.7;17225.6;17288.6;17082.1;260.84;-0.0058;260840
Dec082022;17225.7;16835.2;17294.2;16765.8;261.64;0.0232;261640
Dec072022;16835.2;17089.4;17126.7;16715.3;244.36;-0.0149;244360
Dec062022;17089.3;16966.3;17101.1;16914.9;246.19;0.0072;246190
Dec052022;16966.5;17106.9;17395.2;16886.9;268.72;-0.0085;268720
Dec042022;17112.6;16884.8;17198.1;16881.6;197.12;0.0135;197120
Dec032022;16884.5;17093.4;17132.6;16862.1;169.29;-0.0122;169290
Dec022022;17093.6;16972.2;17096.2;16799.9;227.01;0.0072;227010
Dec012022;16972;17163.4;17244.7;16868.9;266.14;-0.0112;266140
Nov302022;17163.9;16440.8;17215.5;16433.2;348.22;0.044;348220
Nov292022;16440.4;16211.9;16531.4;16100.1;271.58;0.0141;271580
Nov282022;16211.7;16426.1;16481.4;16013.5;284.84;-0.013;284840
Nov272022;16425.6;16456.4;16595.4;16414.6;173.25;-0.0019;173250
Nov262022;16456.5;16512.3;16686.3;16387.9;194.94;-0.0034;194940
Nov252022;16512.3;16600.6;16611.8;16360.9;204.07;-0.0054;204070
Nov242022;16601.2;16604.9;16785.6;16472;229.59;-0.0014;229590
Nov232022;16623.9;16216.9;16677.6;16162.3;305.08;0.0253;305080
Nov222022;16212.9;15776.6;16274.6;15620.4;287.21;0.0277;287210
Nov212022;15776.2;16278.6;16287.9;15504.2;372.15;-0.0313;372150
Nov202022;16286.7;16699.3;16749.3;16209.2;172.83;-0.0247;172830
Nov192022;16699.2;16652.2;16814.9;16608.9;114.89;0.0037;114890
Nov182022;16638.3;16715.4;16846.3;16553;241.96;-0.0032;241960
Nov172022;16691.2;16540.5;16739.7;16425.8;257;0.0091;257000
Nov162022;16540.5;16895.4;16993.4;16408.2;295.73;-0.021;295730
Nov152022;16895.1;16615;17112;16543.9;337.15;0.0169;337150
Nov142022;16613.7;16325;17158.4;15834;442.46;0.0177;442460
Nov132022;16324.5;16803.9;16946.5;16274.9;210.8;-0.028;210800
Nov122022;16795.2;17049.9;17100.8;16633.9;192.91;-0.0149;192910
Nov112022;17049.9;17589.1;17679.4;16435.5;466.35;-0.0307;466350
Nov102022;17589.1;15887;18138.2;15799.3;720.74;0.1071;720740
Nov092022;15886.9;18538.9;18583.8;15603.3;869.57;-0.1425;869570
Nov082022;18527.4;20589;20667.5;17260;865.1;-0.1001;865100
Nov072022;20589;20916.3;21055.4;20410.5;414.24;-0.0156;414240
Nov062022;20916.3;21298.7;21360.4;20901;242.26;-0.0181;242260
Nov052022;21301.6;21145.7;21464.7;21084.1;261.23;0.0074;261230
Nov042022;21145.9;20206.4;21281.9;20184.6;499.5;0.0465;499500
Nov032022;20206.4;20154;20384.5;20066.6;347.23;0.0026;347230
Nov022022;20154.4;20482.9;20778.3;20065.8;420.23;-0.0161;420230
Nov012022;20483.5;20496.1;20676.6;20348.1;302.72;-0.0006;302720
Oct312022;20496.3;20626;20822.4;20260;327.47;-0.0063;327470
Oct302022;20626.3;20809.4;20922.3;20522.5;207.63;-0.0088;207630
Oct292022;20809.8;20594.2;21038.1;20561.9;276.54;0.0105;276540
Oct282022;20594.4;20293;20744;20058.2;318.9;0.0149;318900
Oct272022;20292.9;20769.5;20867.9;20231.6;365.49;-0.0229;365490
Oct262022;20769.5;20086.8;20981.5;20062.9;427.99;0.0342;427990
Oct252022;20082.7;19331.8;20406.9;19249;371.54;0.0389;371540
Oct242022;19331.5;19571.2;19588.6;19177.2;286.94;-0.0122;286940
Oct232022;19571.2;19204.8;19680.9;19092.5;180.63;0.0191;180630
Oct222022;19204.8;19162.6;19249.9;19116.1;118.24;0.0022;118240
Oct212022;19162.6;19042.9;19245.5;18703.3;294.66;0.0063;294660
Oct202022;19042.9;19125.1;19334.5;18935.6;253.2;-0.0042;253200
Oct192022;19123.9;19328.2;19358.6;19101.2;209.28;-0.0106;209280
Oct182022;19328.2;19548.4;19692.9;19102.8;290.07;-0.0113;290070
Oct172022;19548.2;19262.2;19663.5;19163.6;248.4;0.0149;248400
Oct162022;19261.9;19068.8;19411.9;19066;140.95;0.0101;140950
Oct152022;19068.7;19181.7;19218.7;19000.8;123.66;-0.0059;123660
Oct142022;19181.8;19379.8;19933.9;19098.6;400.45;-0.0102;400450
Oct132022;19379.8;19154.6;19494.4;18207.9;455.13;0.0117;455130
Oct122022;19154.8;19058.5;19212.6;19010.6;242.18;0.005;242180
Oct112022;19059.1;19134.3;19261.3;18868.7;288.57;-0.0039;288570
Oct102022;19134.6;19441.7;19520.7;19057;243.77;-0.0158;243770
Oct092022;19441;19416.3;19552.1;19329.6;127.53;0.0013;127530
Oct082022;19415;19530.2;19612.2;19274.7;113.5;-0.006;113500
Oct072022;19531.3;19962.4;20051.4;19352.1;263.5;-0.0213;263500
Oct062022;19956.7;20157.5;20436.7;19873.7;370.6;-0.01;370600
Oct052022;20157.5;20340.5;20353.8;19761.7;352.76;-0.009;352760
Oct042022;20340.2;19629.7;20436.1;19506.4;368.17;0.0363;368170
Oct032022;19628.3;19057.6;19676;19001.3;333.03;0.0302;333030
Oct022022;19052.2;19311.9;19389.9;18937.3;222.82;-0.0134;222820
Oct012022;19311.9;19422.9;19480.3;19172.6;173.91;-0.0057;173910
Sep302022;19423;19593.4;20174.9;19208.9;490.29;-0.0087;490290
Sep292022;19593;19420.2;19631.5;18877.9;449.57;0.0094;449570
Sep282022;19411;19083.4;19757.8;18505.3;581.19;0.0173;581190
Sep272022;19081;19228.8;20361.2;18850.4;660.12;-0.0075;660120
Sep262022;19225.7;18803.1;19304.8;18695.2;516.03;0.0225;516030
Sep252022;18803.2;18925.1;19125.1;18659.6;209.71;-0.0064;209710
Sep242022;18925.2;19288.4;19310.6;18812;258.5;-0.0191;258500
Sep232022;19293.5;19404.1;19477.3;18554.8;431.15;-0.0057;431150
Sep222022;19404;18488.1;19490.9;18371;448.63;0.0495;448630
Sep212022;18489;18875.1;19758.4;18191.8;446.85;-0.0203;446850
Sep202022;18872.4;19538.9;19626.3;18742.6;361.18;-0.0341;361180
Sep192022;19538.9;19417.4;19666.6;18277.8;423.43;0.0062;423430
Sep182022;19418.8;20113.9;20113.9;19347.7;273.11;-0.0345;273110
Sep172022;20113.5;19802.8;20178.6;19761;204.58;0.0157;204580
Sep162022;19802.4;19701.9;19883;19352.9;315.59;0.0051;315590
Sep152022;19701.7;20222.3;20321.4;19532.3;358.42;-0.0258;358420
Sep142022;20222.5;20175.5;20503.7;19654.2;374.22;0.0023;374220
Sep132022;20175.5;22395.3;22702.5;19909.6;485.32;-0.0991;485320
Sep122022;22395.3;21836.6;22465.4;21581.6;431.98;0.0257;431980
Sep112022;21834.9;21650.4;21836.4;21363;297.12;0.0085;297120
Sep102022;21650.4;21363.8;21790.6;21139.9;331.12;0.0133;331120
Sep092022;21365.2;19318.8;21545.7;19294.1;480.37;0.106;480370
Sep082022;19317.4;19281.5;19444.7;19034.5;291.43;0.0019;291430
Sep072022;19281.5;18786.3;19445.9;18548.4;319.1;0.0264;319100
Sep062022;18786.4;19793.4;20169.3;18723.3;402.43;-0.0509;402430
Sep052022;19793.1;19999.9;20042.9;19650.7;238.71;-0.0103;238710
Sep042022;19999.9;19832.2;20017.8;19594.7;158.27;0.0085;158270
Sep032022;19831.4;19952.8;20043.8;19660.7;157.85;-0.0061;157850
Sep022022;19952.7;20131.6;20428.2;19764.7;272.22;-0.0086;272220
Sep012022;20126.1;20049.9;20202.7;19584.4;275.08;0.0041;275080
Aug312022;20043.9;19793.4;20469.1;19793.4;318.17;0.0127;318170
Aug302022;19792.6;20295.6;20558.2;19559.7;308.41;-0.0248;308410
Aug292022;20295.8;19551.3;20394.5;19551.2;248.04;0.0381;248040
Aug282022;19550.2;20034.2;20150.8;19542.9;159.6;-0.0241;159600
Aug272022;20033.9;20249.9;20343.6;19849.8;187.34;-0.0107;187340
Aug262022;20249.9;21564.2;21815.3;20122.4;322.16;-0.061;322160
Aug252022;21565.4;21365.4;21801.2;21324.8;190.15;0.0094;190150
Aug242022;21365.2;21516.2;21832.3;21171.1;202.4;-0.0071;202400
Aug232022;21517.2;21416.5;21661;20919.6;228.65;0.0047;228650
Aug222022;21416.3;21516.8;21517.4;20912.1;251.83;-0.0047;251830
Aug212022;21517.2;21138.9;21692.4;21077.4;177.52;0.0179;177520
Aug202022;21138.9;20830.7;21357.4;20784.8;206.94;0.0148;206940
Aug192022;20831.3;23201.6;23202.3;20807.8;339.47;-0.1022;339470
Aug182022;23203.6;23337.7;23578;23131.3;160.97;-0.0058;160970
Aug172022;23338;23855.8;24423.5;23191.6;239.53;-0.0217;239530
Aug162022;23856.8;24102.6;24240.8;23693.8;201.7;-0.0102;201700
Aug152022;24101.7;24303.3;25205.7;23784.5;279.28;-0.0083;279280
Aug142022;24302.8;24442.1;24997.3;24172.2;177.25;-0.0057;177250
Aug132022;24442.5;24398.9;24882.9;24318.7;170.59;0.0018;170590
Aug122022;24398.7;23935.3;24440.8;23616.4;194.96;0.0194;194960
Aug112022;23935.3;23963.3;24873.5;23864;285.36;-0.0012;285360
Aug102022;23962.9;23150.3;24209.9;22714.7;243.61;0.0353;243610
Aug092022;23146.7;23818.1;23912;22886.5;169.62;-0.0281;169620
Aug082022;23816.3;23175.3;24234.1;23160.6;197.94;0.0277;197940
Aug072022;23175.3;22944.2;23387.7;22852.3;99.36;0.0101;99360
Aug062022;22944.2;23308.2;23344.4;22923.6;94.44;-0.0156;94440
Aug052022;23308.2;22613.3;23447.6;22593.5;208.9;0.0308;208900
Aug042022;22612.1;22822.2;23214.5;22438.7;181.19;-0.0091;181190
Aug032022;22820.8;22988.7;23623.7;22698.6;174.66;-0.0073;174660
Aug022022;22988.6;23271.1;23423.3;22670.8;177.3;-0.0121;177300
Aug012022;23271.2;23303.4;23484.4;22863.8;162.33;-0.0014;162330
Jul312022;23303.4;23634.2;24179.3;23236.2;138.84;-0.014;138840
Jul302022;23634.2;23774.2;24605.3;23521.8;168.72;-0.0059;168720
Jul292022;23774.3;23850.2;24340;23451.4;221.66;-0.0032;221660
Jul282022;23850;22957.7;24190.5;22611.6;268.32;0.0388;268320
Jul272022;22958.3;21248;23027.8;21047.5;242.66;0.0805;242660
Jul262022;21248.7;21301.6;21322.3;20737.3;201.57;-0.0025;201570
Jul252022;21301.9;22582.3;22653.3;21275.4;206.93;-0.0567;206930
Jul242022;22582.1;22449.8;22987.9;22281.3;126.66;0.0054;126660
Jul232022;22460.4;22683.6;22991;21971.7;137.42;-0.0095;137420
Jul222022;22675.2;23150;23741.4;22524.2;197.54;-0.0206;197540
Jul212022;23153;23219.9;23403.8;22360.2;217.08;-0.0027;217080
Jul202022;23215.2;23412;24258;22944.4;281.31;-0.0083;281310
Jul192022;23410.2;22529.3;23757.3;21581.8;308.91;0.0393;308910
Jul182022;22525.8;20785.6;22714.9;20770.6;279.72;0.0837;279720
Jul172022;20785.6;21209.8;21654.4;20755.2;132.81;-0.02;132810
Jul162022;21209.9;20825.2;21561.3;20484.4;136.89;0.0185;136890
Jul152022;20825.1;20586.1;21178.1;20393.4;164.67;0.0116;164670
Jul142022;20586;20250;20862.2;19664.9;205.28;0.0166;205280
Jul132022;20250;19331.6;20250.8;18942.2;249.38;0.0475;249380
Jul122022;19330.9;19963.2;20051.7;19279.6;167.91;-0.0317;167910
Jul112022;19963.2;20847.2;20855;19897;160.2;-0.0424;160200
Jul102022;20847.4;21587.4;21599.2;20689.7;204.68;-0.0343;204680
Jul092022;21587.5;21610.4;21944.1;21338.4;190.11;-0.0011;190110
Jul082022;21611.2;21637.1;22482.1;21207;439.9;-0.0012;439900
Jul072022;21637.8;20557.9;21817.8;20282.7;115.81;0.0524;115810
Jul062022;20561.1;20180.4;20654.9;19785.3;105.24;0.0178;105240
Jul052022;20200.6;20215.8;20706.9;19315.4;122.43;-0.0008;122430
Jul042022;20215.8;19310.6;20303.8;19052.5;92.79;0.0469;92790
Jul032022;19309.9;19243.4;19626.4;18794.4;65.27;0.0035;65270
Jul022022;19243.2;19275.4;19425.4;19006.4;58.57;-0.001;58570
Jul012022;19262.9;19926.6;20785.6;18980.1;150.18;-0.0333;150180
Jun302022;19926.6;20111.3;20155.1;18682.7;127.73;-0.0092;127730
Jun292022;20111.3;20278;20415.8;19880.7;98.97;-0.0082;98970
Jun282022;20278;20727.9;21200.2;20210.5;83.83;-0.0218;83830
Jun272022;20730.2;21037.7;21497.5;20568;84.69;-0.0149;84690
Jun262022;21043.5;21489.9;21837.4;20989.7;67.21;-0.0208;67210
Jun252022;21489.9;21226.9;21553.4;20917.5;66.63;0.0124;66630
Jun242022;21226.9;21100.9;21488.7;20743.9;104.56;0.006;104560
Jun232022;21100.7;19967.3;21189.8;19907.5;110.7;0.0568;110700
Jun222022;19965.8;20720.2;20864.3;19780.2;125.94;-0.0364;125940
Jun212022;20720.4;20571.6;21689.3;20371.7;136.32;0.0072;136320
Jun202022;20572.3;20576.9;20996.8;19658.8;140.6;-0.0002;140600
Jun192022;20577.2;18983.4;20763.5;17983.7;169.39;0.0838;169390
Jun182022;18986.5;20446.4;20744.7;17630.5;267.25;-0.0713;267250
Jun172022;20444.6;20391.3;21315.4;20244.1;136.27;0.0028;136270
Jun162022;20386.6;22577.9;22942.1;20231.1;144;-0.0971;144000
Jun152022;22577.9;22137.5;22754.4;20125.8;280.41;0.019;280410
Jun142022;22157.3;22449.1;23200.3;20860.9;251.01;-0.0129;251010
Jun132022;22448;26606.3;26857.6;22006.3;379.26;-0.1563;379260
Jun122022;26606.3;28404;28534.8;26606.3;120.02;-0.0633;120020
Jun112022;28403.4;29083.3;29426.6;28161.8;82.92;-0.0234;82920
Jun102022;29083.3;30097.4;30325.6;28884.9;104.26;-0.0337;104260
Jun092022;30097.8;30202.1;30691.4;29953.8;61.72;-0.0034;61720
Jun082022;30201.6;31127.2;31312.1;29874.8;87.96;-0.0298;87960
Jun072022;31128.8;31370.3;31556.6;29235;140.32;-0.0076;140320
Jun062022;31367.6;29911.2;31753.4;29888.6;94.01;0.0486;94010
Jun052022;29913;29865.1;30166.9;29539;30.33;0.0016;30330
Jun042022;29864.3;29700.9;29963.8;29489.5;33.51;0.0055;33510
Jun032022;29700.9;30455.7;30674.8;29330.8;72.13;-0.0248;72130
Jun022022;30455.5;29798.6;30638.5;29604.4;81.4;0.022;81400
Jun012022;29798.5;31793.1;31969.9;29396.6;135.09;-0.0627;135090
May312022;31793.4;31730.2;32377.5;31221.2;86.6;0.0022;86600
May302022;31723.3;29465.2;32185.6;29307.2;129.56;0.0766;129560
May292022;29465.2;29027.1;29556.5;28838.7;36.87;0.0151;36870
May282022;29027.1;28620.1;29194.4;28537.2;43.87;0.0149;43870
May272022;28601.2;29194;29377.1;28282.2;116.41;-0.0206;116410
May262022;29203.5;29537.9;29868.9;28077.9;126.71;-0.0114;126710
May252022;29540.6;29648.7;30202.3;29353.5;78.85;-0.0036;78850
May242022;29648.7;29091.6;29810.8;28706.1;79.42;0.0191;79420
May232022;29093.3;30287.3;30644.8;28913.6;92.1;-0.0394;92100
May222022;30286.6;29433;30462;29260.1;50.6;0.0289;50600
May212022;29434.6;29188.7;29623.2;28953.9;32.27;0.0088;32270
May202022;29178.6;30305.9;30735.1;28738.5;98.78;-0.0372;98780
May192022;30305.9;28700.4;30525.1;28682.1;101.38;0.0566;101380
May182022;28683.7;30437.5;30687.9;28648.1;92.03;-0.0576;92030
May172022;30437.5;29856.7;30720.1;29484.5;79.63;0.0197;79630
May162022;29849;31308.3;31312.4;29135.8;100.25;-0.0466;100250
May152022;31308.7;30078.6;31383.8;29499.4;65.44;0.0408;65440
May142022;30080.4;29285.2;30277.4;28666.7;70.46;0.0272;70460
May132022;29284.4;28994.3;31002.7;28755;141.23;0.0106;141230
May122022;28976;29073.4;30136.7;26500.5;309.48;-0.0032;309480
May112022;29068.2;31008;32113.6;27835.5;296.9;-0.0625;296900
May102022;31007.5;30098.2;32621.2;29831;235.61;0.0303;235610
May092022;30095;34041;34227;30095;268.09;-0.1164;268090
May082022;34060;35468;35497;33727;671.05;-0.0397;671050000
May072022;35468;36003;36119;34773;288.86;-0.015;288860000
May062022;36009;36540;36646;35267;752.84;-0.0146;752840000
May052022;36544;39686;39833;36183;1.04;-0.0792;1040000000
May042022;39688;37717;40021;37660;691.49;0.0522;691490000
May032022;37718;38515;38647;37513;367.21;-0.0207;367210000
May022022;38514;38472;39134;38061;580.79;0.0014;580790000
May012022;38461;37642;38676;37397;276.99;0.0215;276990000
Apr302022;37650;38590;38776;37596;248.22;-0.0241;248220000
Apr292022;38581;39748;39919;38175;382.9;-0.0294;382900000
Apr282022;39748;39243;40382;38888;542.39;0.0129;542390000
Apr272022;39243;38113;39447;37869;426.83;0.0296;426830000
Apr262022;38113;40443;40770;37708;681.47;-0.0572;681470000
Apr252022;40427;39464;40599;38233;654.6;0.0244;654600000
Apr242022;39464;39434;39929;39033;283.63;0.0012;283630000
Apr232022;39418;39709;39973;39291;190.6;-0.0073;190600000
Apr222022;39709;40487;40792;39200;421.3;-0.0191;421300000
Apr212022;40482;41370;42969;39793;493.05;-0.0214;493050000
Apr202022;41368;41499;42203;40915;382.84;-0.0033;382840000
Apr192022;41503;40809;41746;40585;268.28;0.0172;268280000
Apr182022;40803;39700;41095;38577;484.26;0.0277;484260000
Apr172022;39703;40382;40599;39561;210.01;-0.0168;210010000
Apr162022;40382;40571;40691;40003;151.31;-0.0044;151310000
Apr152022;40560;39936;40850;39781;233.09;0.0156;233090000
Apr142022;39936;41133;41494;39585;294.29;-0.0291;294290000
Apr132022;41133;40072;41515;39581;406.7;0.0263;406700000
Apr122022;40078;39507;40678;39265;468.27;0.0147;468270000
Apr112022;39497;42144;42418;39202;608.38;-0.0627;608380000
Apr102022;42138;42760;43421;41884;255.83;-0.0147;255830000
Apr092022;42767;42275;42809;42129;165.16;0.0116;165160000
Apr082022;42275;43450;43979;42113;467.83;-0.027;467830000
Apr072022;43448;43166;43893;42747;390.85;0.0064;390850000
Apr062022;43173;45494;45519;43122;649.52;-0.0513;649520000
Apr052022;45506;46614;47201;45388;421.11;-0.0241;421110000
Apr042022;46629;46407;46899;45152;446.12;0.0048;446120000
Apr032022;46407;45813;47435;45554;398.86;0.013;398860000
Apr022022;45811;46299;47212;45641;345.93;-0.0105;345930000
Apr012022;46297;45529;46728;44261;632.93;0.017;632930000
Mar312022;45525;47071;47624;45228;520;-0.0329;520000000
Mar302022;47075;47449;47714;46601;467.76;-0.0079;467760000
Mar292022;47449;47126;48127;47029;478.82;0.0073;478820000
Mar282022;47105;46859;48199;46672;610.27;0.0052;610270000
Mar272022;46859;44542;46947;44445;388.79;0.0519;388790000
Mar262022;44548;44331;44818;44090;196.3;0.0049;196300000
Mar252022;44331;44013;45112;43622;494.09;0.0072;494090000
Mar242022;44013;42911;44251;42658;491.66;0.0257;491660000
Mar232022;42912;42373;43027;41795;433.96;0.0127;433960000
Mar222022;42373;41022;43327.9;40893;537.06;0.0329;537060000
Mar212022;41022;41282;41532;40530;406.62;-0.0062;406620000
Mar202022;41276;42241;42301;40922;308.45;-0.0227;308450000
Mar192022;42233;41768;42386;41529.6;224.59;0.0111;224590000
Mar182022;41767.8;40914.6;42308.4;40234.8;2.31;0.0208;2310000000
Mar172022;40914.8;41118.7;41406;40557.8;1.9;-0.005;1900000000
Mar162022;41118.7;39282.5;41701.6;38953.2;4.47;0.0467;4470000000
Mar152022;39285.7;39673;39854.7;38220.9;2.25;-0.0097;2250000000
Mar142022;39671.1;37789.5;39914.3;37613.6;2.33;0.0497;2330000000
Mar132022;37792.4;38813.2;39272.3;37603.4;1.55;-0.0263;1550000000
Mar122022;38814.3;38730.2;39355.3;38666.5;1.11;0.0022;1110000000
Mar112022;38730.2;39422.5;40177;38236.4;2.79;-0.0174;2790000000
Mar102022;39416.3;41933.9;42029.1;38603.5;3.62;-0.0599;3620000000
Mar092022;41929;38731.5;42538.5;38663.3;3.6;0.0822;3600000000
Mar082022;38744.8;38020.6;39351.5;37886.6;2.67;0.0189;2670000000
Mar072022;38024.8;38420.6;39532;37182.1;3.02;-0.0099;3020000000
Mar062022;38403.1;39396.3;39668.1;38115;1.93;-0.0252;1930000000
Mar052022;39395.8;39142.8;39600.2;38626.1;1.5;0.0065;1500000000
Mar042022;39142.7;42463;42848.7;38594.9;3.21;-0.0782;3210000000
Mar032022;42463;43912.8;44077.2;41840.8;74.11;-0.033;74110
Mar022022;43912.8;44420.3;45294.2;43361.3;80.82;-0.0114;80820
Mar012022;44420.3;43187.2;44900.5;42876.6;90.67;0.0285;90670
Feb282022;43188.2;37707.2;43977.8;37458.9;108.07;0.1459;108070
Feb272022;37689.1;39116.6;39838.5;37062.3;66.14;-0.0365;66140
Feb262022;39115.5;39221.6;40094.5;38639.1;41.55;-0.0024;41550
Feb252022;39209.6;38339.2;39683.7;38042.6;83.78;0.0227;83780
Feb242022;38339.2;37250.2;39351.6;34357.4;180.47;0.0299;180470
Feb232022;37224.6;38248.2;39194.5;37099.5;64.84;-0.0268;64840
Feb222022;38248.2;37018.3;38414.9;36399.6;82.75;0.0332;82750
Feb212022;37017.7;38355;39444.1;36868.9;91.82;-0.0349;91820
Feb202022;38355;40089.6;40120.3;38042.2;47.92;-0.0433;47920
Feb192022;40090.3;40000.1;40434.3;39666.6;25.78;0.0023;25780
Feb182022;40000.1;40532.5;40935.5;39505;64.96;-0.0136;64960
Feb172022;40552.8;43885.5;44167.1;40103.8;72.63;-0.0759;72630
Feb162022;43883.6;44540.9;44552.9;43377.6;41.4;-0.0148;41400
Feb152022;44544.4;42550.3;44722.6;42460.1;56.34;0.0469;56340
Feb142022;42550.3;42061.1;42799.7;41591.3;53.6;0.0116;53600
Feb132022;42061.1;42205.5;42725.1;41880.1;25.88;-0.0034;25880
Feb122022;42205.2;42388.4;43006.4;41776.8;37.88;-0.0043;37880
Feb112022;42388.4;43519.3;43915.1;42023.4;69.95;-0.026;69950
Feb102022;43521;44388.9;45755.2;43242.5;89.69;-0.0196;89690
Feb092022;44388.9;44038.2;44800.4;43163;50.92;0.008;50920
Feb082022;44038.2;43833.9;45399.8;42705;92.88;0.0047;92880
Feb072022;43833.9;42385.2;44468.3;41695.4;76.6;0.034;76600
Feb062022;42392.2;41411.9;42614.8;41176.3;31.2;0.0237;31200
Feb052022;41412.1;41566.5;41899.8;40963.3;46.32;-0.0037;46320
Feb042022;41567.6;37287.8;41689;37041.1;95.49;0.1148;95490
Feb032022;37287.8;36890.2;37304.3;36297.3;50.35;0.0108;50350
Feb022022;36890.2;38711.2;38853.8;36682.3;53.74;-0.047;53740
Feb012022;38709.7;38475.6;39230;38037.9;55.2;0.0055;55200
Jan312022;38498.6;37923.8;38701.4;36672.8;61.27;0.0153;61270
Jan302022;37917.7;38167.5;38313.3;37390.6;34.1;-0.0066;34100
Jan292022;38170.8;37736.5;38663.7;37350.2;42.77;0.0113;42770
Jan282022;37745.1;37195.6;37995.9;36176.5;69.45;0.0156;69450
Jan272022;37164.3;36800.1;37215.4;35543.2;83.52;0.0099;83520
Jan262022;36800.4;36962.3;38862.6;36280;107.87;-0.0041;107870
Jan252022;36950.6;36691.3;37501.8;35729.3;79.68;0.0072;79680
Jan242022;36686.3;36268.6;37424;32985.6;153.77;0.0115;153770
Jan232022;36269.5;35072.9;36513;34655.2;70.43;0.034;70430
Jan222022;35075.2;36467.7;36749.8;34116;138.09;-0.0384;138090
Jan212022;36475.5;40698.1;41104.6;35503.9;155.8;-0.1041;155800
Jan202022;40715.9;41683.6;43487.1;40568.3;65.28;-0.0231;65280
Jan192022;41677.8;42365.3;42558;41160.9;53.77;-0.0162;53770
Jan182022;42364.6;42209.9;42674.2;41300.7;47.32;0.0037;47320
Jan172022;42209.3;43080.5;43179.6;41559.4;41.44;-0.0202;41440
Jan162022;43079.1;43079.2;43462;42643.3;28.66;-0.0004;28660
Jan152022;43097;43073.6;43777.9;42586.1;31.44;0.0006;31440
Jan142022;43073.3;42562.2;43435.1;41848.7;50.5;0.0121;50500
Jan132022;42560;43900;44404.7;42337.5;53.42;-0.0305;53420
Jan122022;43901;42735;44243.6;42476.7;53.95;0.0273;53950
Jan112022;42733.2;41829.1;43090.2;41287.6;61.78;0.0215;61780
Jan102022;41832.2;41848.9;42243.8;39697;85.5;-0.0004;85500
Jan092022;41848.3;41681.2;42764.4;41260.9;37.51;0.0042;37510
Jan082022;41672;41551.3;42304.4;40574.3;52.54;0.003;52540
Jan072022;41546.7;43097.9;43127.7;40810;88.36;-0.036;88360
Jan062022;43097.5;43431.6;43772.3;42481.1;63.08;-0.0076;63080
Jan052022;43425.9;45833.1;47019.4;42535.1;83.74;-0.0526;83740
Jan042022;45837.3;46435.7;47505.4;45602.1;55.59;-0.0128;55590
Jan032022;46430.2;47293.9;47556;45704;41.06;-0.0186;41060
Jan022022;47311.8;47738.7;47944.9;46718.2;27.02;-0.0089;27020
Jan012022;47738;46217.5;47917.6;46217.5;31.24;0.0329;31240
Dec312021;46219.5;47123.3;48553.9;45693.6;58.18;-0.0192;58180
Dec302021;47123.3;46470.7;47901.4;46003;60.96;0.0142;60960
Dec292021;46461.7;47548.4;48121.7;46127.8;63.92;-0.0228;63920
Dec282021;47545.2;50703.4;50703.8;47345.7;74.39;-0.0618;74390
Dec272021;50678.2;50783.6;52016.3;50459;43.9;-0.002;43900
Dec262021;50779.9;50404;51247;49527;32.34;0.0074;32340
Dec252021;50406.4;50789.6;51140.2;50196.8;26.67;-0.0075;26670
Dec242021;50786.1;50807.4;51795.3;50428.4;45.97;-0.0003;45970
Dec232021;50801;48599.6;51355.6;48053.4;56.24;0.0453;56240
Dec222021;48599.7;48898.7;49540.3;48449.7;40.89;-0.0062;40890
Dec212021;48902;46900.1;49306.1;46654;57.88;0.0428;57880
Dec202021;46895.2;46703.4;47488.9;45577.3;57.53;0.0041;57530
Dec192021;46704.5;46855.7;48270.2;46438.4;44.05;-0.0032;44050
Dec182021;46856.2;46171.8;47330.2;45513.4;36.93;0.0148;36930
Dec172021;46172.2;47630.4;47997.2;45523.8;67.5;-0.0306;67500
Dec162021;47628.2;48876.6;49387.8;47543.9;48.2;-0.0254;48200
Dec152021;48871.5;48366.2;49477.9;46572.6;80.28;0.0104;80280
Dec142021;48366.5;46709.8;48635;46338.3;62.54;0.0356;62540
Dec132021;46703.6;50075.9;50196.1;45848.2;80.37;-0.0674;80370
Dec122021;50081;49332.5;50779.2;48670.5;40.3;0.0155;40300
Dec112021;49314.5;47138.4;49487;46834;45.23;0.0462;45230
Dec102021;47137.2;47591.7;49974.8;47007.1;68.06;-0.0097;68060
Dec092021;47596.6;50477.6;50790.2;47341.9;58.69;-0.057;58690
Dec082021;50473.9;50596.6;51204.7;48700.7;55.59;-0.0024;55590
Dec072021;50595.2;50547.4;51918.6;50070.9;56.29;0.0007;56290
Dec062021;50562.1;49412.1;50913.3;47237.9;89.68;0.0234;89680
Dec052021;49405.5;49196.4;49689.3;47797.8;72.03;0.0043;72030
Dec042021;49195.2;53620.7;53847.2;42587.8;168;-0.0827;168000
Dec032021;53631.5;56495.2;57543.6;52008.9;89.2;-0.0507;89200
